"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000150093",10315.3285966143,-0.608864757379207,0.18251376314943,-3.33599366356119,0.000849951010027241,0.018395858250773
"ENSG00000090530",497.601183790315,-0.655220912012619,0.196647280744368,-3.33196019559699,0.000862365896104387,0.0185750519550317
"ENSG00000113758",5326.67627495066,-0.552864643353443,0.166302263395444,-3.32445651709987,0.000885910472733452,0.0190068065059177
"ENSG00000109113",4449.84660021722,-0.36225269097779,0.109082356830941,-3.32091001241584,0.000897244615699406,0.0192080668818088
"ENSG00000172380",6694.96700083785,-0.505885351789433,0.15239078427386,-3.31965843079008,0.000901276480411295,0.019262900063506
"ENSG00000173546",1658.18236912976,-0.988067516185026,0.297713960944889,-3.31884844449041,0.00090389472624152,0.0192804731917027
"ENSG00000088986",5308.21338549443,-0.518580270825902,0.156320917354225,-3.31740805775078,0.0009085681357508,0.019352173288555
"ENSG00000104112",111.759627928135,-2.0094215903151,0.606236048681371,-3.3145861165561,0.000917789047464716,0.0195203870945992
"ENSG00000127324",304.012071098095,-1.29194455987472,0.389891026788159,-3.31360424095289,0.000921017685039637,0.0195749435941421
"ENSG00000145730",11042.7023527922,-0.569401141874868,0.171923733075747,-3.31194031032353,0.00092651311952707,0.0196351559095177
"ENSG00000102468",27.874784402158,-2.19746229980102,0.663665174997663,-3.31110081195501,0.000929297232329341,0.0196800203544261
"ENSG00000166503",2305.43615674856,-0.511178122687304,0.154435962846137,-3.30996817882754,0.000933065782130894,0.0197216426319297
"ENSG00000153774",2594.45599317726,-0.442681089357044,0.133825000089406,-3.30791024891684,0.000939949279774866,0.0198202314176973
"ENSG00000164023",1984.37935613741,-0.729947138194803,0.220769458304875,-3.30637735762693,0.000945107133331562,0.0198721742218682
"ENSG00000151693",1660.95803399617,-0.48611759532814,0.147285364275084,-3.30051528012127,0.000965074582233378,0.0202343284832158
"ENSG00000179364",5330.28958202518,-0.289128476390955,0.0880266054792923,-3.28455783131352,0.00102142533383127,0.0211156603700227
"ENSG00000114200",95.7426531022464,-1.23043345162523,0.375061849660574,-3.28061479123711,0.00103581105072924,0.0213247031800602
"ENSG00000105227",2172.37634977107,-0.82667534987019,0.25199972213205,-3.28046135478279,0.0010363746172719,0.0213247031800602
"ENSG00000101282",432.342363440893,-1.08001822323092,0.329371484283881,-3.27902770811836,0.00104165407811438,0.0213988825239374
"ENSG00000182208",1227.33501871075,-0.322377271530471,0.0984022983690174,-3.27611526228308,0.00105245599027874,0.0215607303564047
"ENSG00000085733",16332.5626694247,-0.398868723867923,0.121800220058982,-3.27477835158894,0.00105744905682076,0.0216030105098424
"ENSG00000146267",154.788880304075,-1.08153932850598,0.330461035893173,-3.27281951889663,0.00106480445490176,0.0217079561210293
"ENSG00000012171",4105.93394947758,-0.999723438591389,0.305834507801773,-3.26883792733867,0.00107990138914274,0.0219256108487109
"ENSG00000151025",45.8944305946683,-1.46987219760236,0.449663003075177,-3.26883062993871,0.00107992923942973,0.0219256108487109
"ENSG00000107404",5850.79734963021,-0.38142463818541,0.116702410913351,-3.26835268612069,0.00108175474361741,0.0219324844925867
"ENSG00000249751",900.03732580965,-0.64023595682784,0.19590824424032,-3.26803988933954,0.00108295101425728,0.0219416585993061
"ENSG00000166347",1296.2060211736,-0.397450163749258,0.121719225305961,-3.26530310023089,0.00109346999160403,0.0220940854467937
"ENSG00000141391",188.123853571588,-0.592912932838115,0.181736078726862,-3.26249436541011,0.00110436368212721,0.0222532299335743
"ENSG00000104967",1148.88872312711,-0.646957420788573,0.19855998401031,-3.25824674096962,0.00112102888633271,0.0224782654750156
"ENSG00000178772",4.20513062746243,-2.11734899006805,0.650050245394762,-3.25720820054799,0.00112513873623674,0.0224782654750156
"ENSG00000197380",648.651426778921,-1.12827097988079,0.34665104467255,-3.25477449792937,0.00113482433648222,0.0226392698545334
"ENSG00000101665",3679.23888199309,-0.511695076187698,0.157348508899571,-3.25198554321408,0.00114601850668411,0.0227967268693063
"ENSG00000102309",1036.47609906249,-0.354121387892321,0.108943338634844,-3.2505097817799,0.00115198305420222,0.0228845118511551
"ENSG00000133110",2349.6152562023,-1.20402629119788,0.370459273471434,-3.25009083971743,0.00115368150288841,0.0228910424811652
"ENSG00000006071",1216.87118678195,-1.42006118406513,0.437201977579271,-3.24806669889239,0.00116192030089086,0.0229432912820586
"ENSG00000196872",732.415819601285,-0.435954726131203,0.134219973467693,-3.24806148345826,0.00116194159916595,0.0229432912820586
"ENSG00000154845",4037.07493726236,-0.34657995624933,0.106727923096201,-3.24732222079254,0.00116496417977669,0.0229722214595003
"ENSG00000139874",68.3913378902536,-1.11610976749292,0.343947787222944,-3.24499766811836,0.00117451585450678,0.0231296513404206
"ENSG00000259942",72.4629194385833,-2.00281442988497,0.617452375586514,-3.24367434489585,0.00117998571288473,0.023221866931354
"ENSG00000182718",21159.6062579071,-0.652429826086378,0.201299851254935,-3.24108449171238,0.00119075884887441,0.0233404558417243
"ENSG00000122042",4151.20015788749,-0.418380601084606,0.129134971767727,-3.23987062030834,0.00119583946162079,0.0233779086267814
"ENSG00000175868",33.0002668790926,-3.0937064821247,0.955670054590836,-3.23721190934381,0.00120703744116776,0.0235344378813277
"ENSG00000116016",42656.7018444518,-0.736349769447041,0.227580453949391,-3.23555804845521,0.00121405197057341,0.0236087891443083
