"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000020633",885.728382050237,-2.77759641686235,0.444232307216965,-6.25257634741493,4.03736261747141e-10,3.70563174029798e-08,"RUNX3","864"
"ENSG00000261416",33.4025358121249,-3.61477702418068,0.578203001683166,-6.25174378835453,4.05894887321351e-10,3.71486070737064e-08,NA,NA
"ENSG00000127152",667.347255098301,-2.31015967151733,0.369810788752588,-6.24686932284953,4.18761121876173e-10,3.81595133285603e-08,"BCL11B","64919"
"ENSG00000211669",292.234346595037,-5.42084265139907,0.867797893523242,-6.24666491110109,4.19309278566871e-10,3.81595133285603e-08,NA,NA
"ENSG00000198846",354.95748876266,-2.32998416833601,0.373040470299791,-6.24592866951819,4.21289416628018e-10,3.82317178763049e-08,"TOX","9760"
"ENSG00000015285",959.506663885774,-2.65660499419451,0.426045717142032,-6.23549278235996,4.50358118078262e-10,4.07548795842958e-08,"WAS","7454"
"ENSG00000128340",801.589221080826,-3.18637868835616,0.511137645189307,-6.23389554329546,4.54976523099599e-10,4.10574892666013e-08,"RAC2","5880"
"ENSG00000164512",81.6714365585701,-4.45461210469855,0.715264162203204,-6.22792576518466,4.72650911675703e-10,4.25333010350404e-08,"ANKRD55","79722"
"ENSG00000237513",60.099813193196,-3.85148910127192,0.618569504390139,-6.22644516733683,4.77137104760389e-10,4.28174065932053e-08,NA,NA
"ENSG00000259583",91.7878970035415,-1.68196709945043,0.270179296417217,-6.22537374904216,4.80409379164287e-10,4.2991301553213e-08,"LOC101927751","101927751"
"ENSG00000126787",73.1061660171927,-3.36193753350639,0.54014290147443,-6.22416313225498,4.84133145793578e-10,4.32045247226756e-08,"DLGAP5","9787"
"ENSG00000253709",12.4205948497525,-6.43630836741244,1.03555042811759,-6.21535001353073,5.12103688335177e-10,4.5535441723105e-08,NA,NA
"ENSG00000153064",1520.64475120605,-1.60045833841527,0.257513301704861,-6.21505113646353,5.13079381223215e-10,4.5535441723105e-08,"BANK1","55024"
"ENSG00000271178",14.0226434482968,-6.62339090251798,1.06634758452122,-6.21128701247239,5.2552385775369e-10,4.65117489049255e-08,NA,NA
"ENSG00000112182",575.134649497734,-2.22355380643608,0.358086277244445,-6.2095476641742,5.31373309649521e-10,4.69006097086821e-08,"BACH2","60468"
"ENSG00000235621",81.2665934604122,-6.35175245396125,1.02408037204738,-6.20239644009831,5.5609777873823e-10,4.89487596716689e-08,"LINC00494","284749"
"ENSG00000165178",183.785677389671,-3.46123035210777,0.558289073927163,-6.19970999568468,5.65672953445648e-10,4.96559124474251e-08,"NCF1C","654817"
"ENSG00000198851",1263.40895604835,-2.94294980666127,0.475150543902534,-6.19372079949665,5.87602759797177e-10,5.14407894283311e-08,"CD3E","916"
"ENSG00000143119",2994.17846962218,-2.98713873353763,0.482340675607283,-6.19300607351169,5.90274537089659e-10,5.15188261814391e-08,"CD53","963"
"ENSG00000138623",426.088649990894,-2.64727868445075,0.427488728441635,-6.19262803513236,5.91692503325443e-10,5.15188261814391e-08,"SEMA7A","8482"
"ENSG00000211900",452.214441528323,-5.33675069705726,0.861951436250222,-6.19147491681657,5.96038241627538e-10,5.17573261247245e-08,NA,NA
"ENSG00000245904",87.956180845534,-2.92110452191075,0.47186860303925,-6.1905041002861,5.99721075850742e-10,5.1937134891418e-08,NA,NA
"ENSG00000242371",1608.96170723203,-5.40941405797061,0.874217564583021,-6.1877206282749,6.10403819234147e-10,5.26718411936793e-08,NA,NA
"ENSG00000011590",133.479116264003,-2.8604445779087,0.462298240002379,-6.18744423057716,6.11474689795011e-10,5.26718411936793e-08,"ZBTB32","27033"
"ENSG00000134516",1776.77693997165,-2.81678055002872,0.455291998165924,-6.18675610679672,6.14148713723825e-10,5.2761106563538e-08,"DOCK2","1794"
"ENSG00000161405",196.350780519661,-3.40124566714066,0.549894393153598,-6.1852706801297,6.19959983559241e-10,5.31186990168737e-08,"IKZF3","22806"
"ENSG00000167286",355.744190276687,-3.01466741925761,0.487833079958667,-6.17971093619366,6.42190771701378e-10,5.48775010640095e-08,"CD3D","915"
"ENSG00000224557",22.9079950248371,-3.70067914936269,0.598984396095851,-6.17825635105608,6.48134158025084e-10,5.5238862526286e-08,"HLA-DPB2","3116"
"ENSG00000211619",50.3577620744547,-8.28122563990953,1.34093437294721,-6.17571285141153,6.58656029236878e-10,5.59875003638397e-08,NA,NA
"ENSG00000146670",164.446568249086,-2.1957324245135,0.355995772151908,-6.16786095868731,6.92199679259546e-10,5.8683960176383e-08,"CDCA5","113130"
"ENSG00000024526",40.4159988975649,-2.89322318311625,0.469311475510828,-6.16482514084506,7.05610692546179e-10,5.96639214463719e-08,"DEPDC1","55635"
"ENSG00000260101",24.4042224006843,-3.05472978616036,0.495903131958085,-6.1599324329707,7.27759886719236e-10,6.13756872003845e-08,"LOC101927402","101927402"
"ENSG00000265714",10.5201733106542,-6.74573744763118,1.09524825043734,-6.15909447464314,7.31620730142539e-10,6.15401917552794e-08,NA,NA
"ENSG00000168078",41.8243118925469,-3.06981721852479,0.498756665282272,-6.15493973757207,7.51060488218749e-10,6.30108455428521e-08,"PBK","55872"
"ENSG00000172345",485.403065421719,-1.48175344200102,0.240854200870215,-6.15207638748831,7.64750255467729e-10,6.39927122860996e-08,"STARD5","80765"
"ENSG00000161929",249.11934109523,-2.95723483778248,0.480861250049635,-6.14987137657116,7.7545807805976e-10,6.47206151367182e-08,"SCIMP","388325"
"ENSG00000185404",1239.89003680297,-1.34725947138603,0.219154482749527,-6.14753325819862,7.86972027163783e-10,6.55118626023474e-08,"SP140L","93349"
"ENSG00000224137",35.4680247602964,-6.06343548171069,0.988878665708407,-6.13162735932523,8.69846585671477e-10,7.22241690824544e-08,"LINC01857","102724714"
"ENSG00000240040",20.3266960086072,-4.9665661299606,0.810340390290322,-6.12898750879395,8.84400686338131e-10,7.3243836789381e-08,NA,NA
"ENSG00000124508",1453.33786572527,-1.47461405356218,0.240676471571968,-6.12695559283715,8.95764593307233e-10,7.39947490717585e-08,"BTN2A2","10385"
"ENSG00000143228",73.3958667236212,-2.58813023733238,0.422466323227385,-6.12624035345739,8.99798502405217e-10,7.41378735383285e-08,"NUF2","83540"
"ENSG00000106462",449.211450105558,-1.95439008974486,0.319048298750516,-6.12568723105188,9.02930223750975e-10,7.42061226743914e-08,"EZH2","2146"
"ENSG00000100162",82.0965947678992,-2.91358803689772,0.475853158847112,-6.12287211449159,9.19034574226506e-10,7.53374499829036e-08,"CENPM","79019"
"ENSG00000231475",624.306480882502,-5.33905420654473,0.872421549731788,-6.11981009431294,9.3686943765273e-10,7.66045324959907e-08,NA,NA
"ENSG00000265206",150.614688961459,-3.84660702758234,0.628607767405098,-6.11924832469249,9.40177930158863e-10,7.66804359442985e-08,NA,NA
"ENSG00000112303",263.325035950275,-2.56374695799809,0.419078776386713,-6.11757765473751,9.50084663702537e-10,7.72927462773761e-08,"VNN2","8875"
"ENSG00000262312",28.2841395306426,-2.80000096924569,0.457982267508807,-6.11377594262827,9.73008942830549e-10,7.89583277134231e-08,NA,NA
"ENSG00000179583",3202.68095201633,-2.54052716242146,0.415784471526676,-6.11020212730207,9.95050344839764e-10,8.05440751491403e-08,"CIITA","4261"
"ENSG00000182502",12.7852795866042,-4.47090143594209,0.73182346188816,-6.10926223164099,1.00092751723068e-09,8.07430454269338e-08,NA,NA
"ENSG00000242534",68.8062058155926,-8.31339502621672,1.3608575187577,-6.10893860057139,1.00295900742525e-09,8.07430454269338e-08,NA,NA
"ENSG00000234572",10.1640714430189,-6.16511840567181,1.00925065666246,-6.10860975415118,1.00502735337101e-09,8.07430454269338e-08,"LINC01800","101927438"
"ENSG00000211953",1423.3129681395,-5.89373968911538,0.96495359528326,-6.10779597891988,1.01016365491807e-09,8.09538117085584e-08,NA,NA
"ENSG00000237649",161.564280487828,-2.36794775551852,0.387732998176515,-6.10716076953686,1.01419068217892e-09,8.10748561217766e-08,"KIFC1","3833"
"ENSG00000145287",227.128855066412,-2.76165944094959,0.452281963048555,-6.10605698784656,1.02122557539789e-09,8.1435156279749e-08,"PLAC8","51316"
"ENSG00000211637",329.176855892271,-5.18770943414278,0.850148855619881,-6.10211894052388,1.04671434568458e-09,8.32616033594429e-08,NA,NA
"ENSG00000124721",41.4814449975111,-3.75779765793357,0.616834510159523,-6.09206780107317,1.11461454512796e-09,8.84443896203012e-08,"DNAH8","1769"
"ENSG00000049768",117.143762716217,-2.61740250754174,0.429688418776768,-6.09139644720455,1.11929978034228e-09,8.85979403525967e-08,"FOXP3","50943"
"ENSG00000136541",117.882023770155,-2.96355631132439,0.486736082630884,-6.0886308146828,1.13880383435184e-09,8.99208439398993e-08,"ERMN","57471"
"ENSG00000211663",1591.57164355311,-5.72391598336575,0.940893669959678,-6.08348867264783,1.17595229446633e-09,9.26270883093576e-08,NA,NA
"ENSG00000248302",12.0274313965189,-6.61780004878078,1.08906431982917,-6.07659247326997,1.22763222495776e-09,9.64619506322903e-08,NA,NA
"ENSG00000174255",92.464758761882,-3.4638759504105,0.570126251453294,-6.07562963743701,1.23502158207038e-09,9.68064605546945e-08,"ZNF80","7634"
"ENSG00000134242",363.692362604105,-2.54718185241055,0.419327763910914,-6.07444121670821,1.24420201335346e-09,9.7289349665522e-08,"PTPN22","26191"
"ENSG00000006074",302.785743557688,-3.79319865072742,0.624552646102573,-6.0734650223617,1.25179275327832e-09,9.76458967060879e-08,NA,NA
"ENSG00000270505",53.0843036542935,-4.00129990619735,0.659046561711018,-6.07134630337676,1.26842324033546e-09,9.87041621030122e-08,NA,NA
"ENSG00000211897",22718.4331820901,-5.21790161458852,0.859560456720738,-6.07043003641077,1.27568183794692e-09,9.90297978103568e-08,NA,NA
"ENSG00000089820",4591.64601379385,-2.32964279145613,0.3838476904362,-6.06918538133901,1.28560679428385e-09,9.95603569342513e-08,"ARHGAP4","393"
"ENSG00000253325",6.36738157206216,-6.07041362260772,1.00058978575644,-6.06683548944939,1.30455059476638e-09,1.00785136597107e-07,NA,NA
"ENSG00000073861",192.701055950261,-2.33341474831303,0.385016402344137,-6.06055932709945,1.35649005230098e-09,1.04547089772556e-07,"TBX21","30009"
"ENSG00000214900",152.224425947845,-2.60263805032484,0.429553932823169,-6.05893195580693,1.37028339159018e-09,1.05358113946227e-07,"LINC01588","283551"
"ENSG00000272053",33.6065649301041,-3.3348898253349,0.550566966715488,-6.05719199833186,1.3851822143728e-09,1.06250071948176e-07,NA,NA
"ENSG00000154025",56.9397995257619,-2.14023312554525,0.353400357628378,-6.05611476996815,1.39448526633506e-09,1.0670958988183e-07,"SLC5A10","125206"
"ENSG00000211734",34.8090257053926,-4.39886916904649,0.726506671711104,-6.0548228121375,1.40572308314145e-09,1.07314632337642e-07,NA,NA
"ENSG00000120899",4690.91992877458,-1.62739603343251,0.268809790594968,-6.05408020976666,1.41222234889638e-09,1.07555922439825e-07,"PTK2B","2185"
"ENSG00000170486",75.4052389143966,-4.44534199292773,0.734351555455106,-6.0534249024267,1.41798192676213e-09,1.07739872057946e-07,"KRT72","140807"
"ENSG00000197888",9.09709566796595,-6.19370753426565,1.02363014255026,-6.0507279698063,1.44192755446889e-09,1.09100492225226e-07,"UGT2B17","7367"
"ENSG00000241244",59.9003377493776,-6.26538629481659,1.0354904901657,-6.05064590580062,1.44266233200727e-09,1.09100492225226e-07,NA,NA
"ENSG00000142731",117.248970101769,-1.27905383637401,0.211473676011016,-6.04828865937615,1.46392493268418e-09,1.10249413562709e-07,"PLK4","10733"
"ENSG00000132185",302.920306982422,-6.89082421726127,1.13931752954512,-6.04820345388037,1.46469918688973e-09,1.10249413562709e-07,"FCRLA","84824"
"ENSG00000239855",456.506138050864,-5.87342232477287,0.971607994018412,-6.04505352048552,1.49360412540186e-09,1.12163054787753e-07,NA,NA
"ENSG00000189238",31.2677971433365,-3.0075887378823,0.497592718653952,-6.04427803127464,1.50080514044875e-09,1.12441717220225e-07,"LINC00943","100507206"
"ENSG00000235532",67.0105464247843,-6.05751462504562,1.00262318188873,-6.04166623559864,1.52530742744178e-09,1.14012306455834e-07,"LINC00402","100507612"
"ENSG00000169962",222.205215079421,-2.18330726333398,0.361440682162517,-6.04056867719249,1.53572000323917e-09,1.14524897278595e-07,"TAS1R3","83756"
"ENSG00000211935",468.099982535079,-5.65329678118317,0.936515301923,-6.03652366338803,1.57469669030448e-09,1.17160343128982e-07,NA,NA
"ENSG00000175463",2174.57312426762,-2.37572029409234,0.393582156089484,-6.03614838054855,1.57836130466841e-09,1.17162414265432e-07,"TBC1D10C","374403"
"ENSG00000227191",191.52929247386,-2.7636915973212,0.458282051431885,-6.03054732055544,1.63405313594303e-09,1.21017599603542e-07,NA,NA
"ENSG00000177721",313.707809755146,-1.76278676880149,0.292492372651763,-6.02677858851464,1.67259887285463e-09,1.2357967948088e-07,"ANXA2R","389289"
"ENSG00000112799",170.142884581126,-3.32967268322191,0.552512617269385,-6.02641926926075,1.67631983899753e-09,1.2357967948088e-07,"LY86","9450"
"ENSG00000105492",17.1124576909022,-4.62334514832065,0.767528063580669,-6.02368221788769,1.70492961482971e-09,1.25401854957429e-07,"SIGLEC6","946"
"ENSG00000213886",52.1798154490296,-5.19291699587931,0.862508511979236,-6.02071391036235,1.73649447882889e-09,1.27432587995333e-07,"UBD","10537"
"ENSG00000105483",4553.58358434677,-1.02957853225801,0.171034270539079,-6.01972066190538,1.74718324617216e-09,1.27764467476615e-07,"CARD8","22900"
"ENSG00000171848",231.902393866013,-3.23162998724233,0.536855102447072,-6.01955718128045,1.74894866393057e-09,1.27764467476615e-07,"RRM2","6241"
"ENSG00000211594",2556.34760711689,-5.08690368401215,0.845252669914001,-6.01820481031986,1.76361965675513e-09,1.28544730457066e-07,NA,NA
"ENSG00000013810",689.855789040864,-1.93121343602721,0.321104917507973,-6.01427549292908,1.80692993863301e-09,1.31404187139957e-07,"TACC3","10460"
"ENSG00000132744",41.5756569490104,-4.77365077400855,0.793771952036564,-6.01388189864972,1.81132494413794e-09,1.3142712702781e-07,"ACY3","91703"
"ENSG00000211934",1145.56499077785,-5.49447390439389,0.914206070884061,-6.01010437294579,1.85403924876104e-09,1.34224108849631e-07,NA,NA
"ENSG00000167208",343.653072861211,-3.06362208556038,0.510525827135747,-6.00091498357393,1.96208709002691e-09,1.41727797516383e-07,"SNX20","124460"
"ENSG00000184682",229.584459407666,-2.61513036562014,0.436000399868234,-5.99799992479473,1.99762613626075e-09,1.43972088603526e-07,NA,NA
"ENSG00000088325",224.821062229588,-2.5165779030972,0.419640232400477,-5.99698910826916,2.01009536839264e-09,1.44540892919105e-07,"TPX2","22974"
"ENSG00000253535",6.00713283070275,-6.00835100793928,1.00195389980539,-5.99663418557107,2.01449158556861e-09,1.44540892919105e-07,NA,NA
"ENSG00000253441",7.73219494990748,-6.71837495589999,1.12081679835381,-5.99417760847939,2.04517757840147e-09,1.46223394741466e-07,NA,NA
"ENSG00000272282",60.1189649962429,-3.13841288835419,0.523589666939956,-5.99403136944277,2.04701859412717e-09,1.46223394741466e-07,NA,NA
"ENSG00000255569",5.5664936354298,-5.77928960987222,0.964611221477264,-5.99131492687952,2.08151111903311e-09,1.48358323475157e-07,NA,NA
"ENSG00000197057",176.270863365276,-3.30984076335113,0.552473606895863,-5.99094820465334,2.08621080347419e-09,1.48365049105352e-07,"DTHD1","401124"
"ENSG00000135925",100.242077473619,-3.54440459090792,0.591748013641658,-5.98971945692797,2.10203313797661e-09,1.49161012275451e-07,"WNT10A","80326"
"ENSG00000232698",3.59660302781971,-5.52579138802515,0.923052645423883,-5.98643145157512,2.14494925605468e-09,1.5187183567705e-07,NA,NA
"ENSG00000270356",15.3266002877017,-5.82357390957552,0.972859864511808,-5.98603573033394,2.15017153119115e-09,1.51907732563276e-07,NA,NA
"ENSG00000111732",50.9215642054912,-5.93534848650595,0.991745316073115,-5.98475071201483,2.16721528598156e-09,1.5277682199821e-07,"AICDA","57379"
"ENSG00000139618",95.3081781290434,-2.3013648493669,0.385105988366035,-5.97592589804005,2.2878698584596e-09,1.60930164541778e-07,"BRCA2","675"
"ENSG00000186517",1914.29634791483,-2.72632050159909,0.456491023058772,-5.97234198239225,2.33871633562768e-09,1.64148334354208e-07,"ARHGAP30","257106"
"ENSG00000130487",119.184126500306,-3.36095739237115,0.562999298587882,-5.96973637587315,2.37637244937025e-09,1.66428727888939e-07,"KLHDC7B","113730"
"ENSG00000256594",420.888480182707,-1.59674621429222,0.267522465553968,-5.96864345947835,2.39234244655612e-09,1.67183740256512e-07,"LOC374443","374443"
"ENSG00000162676",258.034955047288,-2.3322184209856,0.391181296577986,-5.96198857508681,2.49186574683936e-09,1.73761789827223e-07,"GFI1","2672"
"ENSG00000229164",1654.92051945734,-3.00273152071409,0.503952153269445,-5.95836628781828,2.54771976786594e-09,1.76957530166193e-07,NA,NA
"ENSG00000269553",41.7441741157627,-4.14086340562555,0.694973427105709,-5.95830465471266,2.54868059340432e-09,1.76957530166193e-07,NA,NA
"ENSG00000116824",760.623202494304,-2.79620681880194,0.469842379122048,-5.95137208360591,2.65903799942566e-09,1.84222727289241e-07,"CD2","914"
"ENSG00000075218",86.95384523664,-2.85821725010135,0.480305275420814,-5.95083459701156,2.66778584941793e-09,1.84432165074781e-07,"GTSE1","51512"
"ENSG00000250850",13.529065590217,-6.66548396030831,1.121065858422,-5.94566671550462,2.75333855681275e-09,1.89618771981275e-07,NA,NA
"ENSG00000090104",3755.96990442186,-2.89425612382051,0.48679016770875,-5.94559281557258,2.75458111768179e-09,1.89618771981275e-07,"RGS1","5996"
"ENSG00000162897",78.6657488652284,-6.77754171519194,1.14003705246285,-5.94501880491537,2.76425120221197e-09,1.89878713711004e-07,"FCAMR","83953"
"ENSG00000261644",41.6750642429413,-2.61671514453895,0.440251193273558,-5.94368666006774,2.78682077426243e-09,1.91021740560933e-07,NA,NA
"ENSG00000140368",902.176209971522,-2.59709858611001,0.43722979649966,-5.93989386565522,2.85206661766968e-09,1.95078934511351e-07,"PSTPIP1","9051"
"ENSG00000258352",24.4870820888683,-3.12638819258639,0.526626489291073,-5.93663299541773,2.90934925034538e-09,1.98575414087133e-07,NA,NA
"ENSG00000160593",772.218932165887,-2.41137867801218,0.40633547701793,-5.93445272293016,2.94827268922151e-09,2.00806665868837e-07,"JAML","120425"
"ENSG00000253686",26.9275038744288,-3.13449293699101,0.528289903823003,-5.93328192401191,2.96938322166494e-09,2.01817826728181e-07,"LINC01484","101928136"
"ENSG00000253957",8.29729200796475,-5.58248407931549,0.941122177409552,-5.9317315151167,2.99756508480009e-09,2.03304330046146e-07,NA,NA
"ENSG00000145088",159.110632302108,-2.24589025469223,0.378857026211185,-5.92806810831143,3.06519370270842e-09,2.07454370433728e-07,"EAF2","55840"
"ENSG00000163518",31.287382851569,-6.28390708833544,1.06118191641382,-5.92161154571064,3.18801952878597e-09,2.15314962556329e-07,"FCRL4","83417"
"ENSG00000043462",1392.40537541843,-1.8360559378937,0.310175285216672,-5.91941403910092,3.23090653230981e-09,2.17720856756467e-07,"LCP2","3937"
"ENSG00000139626",1205.18283964904,-2.21688021294015,0.374530195762859,-5.91909607828739,3.23715825634305e-09,2.17720856756467e-07,"ITGB7","3695"
"ENSG00000074370",5842.99614394246,-2.22735420503621,0.37649000944068,-5.9161044096368,3.29655991535314e-09,2.2103078754603e-07,"ATP2A3","489"
"ENSG00000255624",27.1111733042159,-3.35916559906861,0.567817177103781,-5.91592810947079,3.30009339488578e-09,2.2103078754603e-07,NA,NA
"ENSG00000253545",7.20106988914421,-6.45600207265333,1.09155566585693,-5.91449641515538,3.3289248767955e-09,2.22499261059842e-07,NA,NA
"ENSG00000049249",25.1495784110205,-4.12928900185859,0.698393522064497,-5.91255341208226,3.36844563775967e-09,2.24674626637817e-07,"TNFRSF9","3604"
"ENSG00000082074",579.651978317473,-2.67229820159453,0.45214496939182,-5.91026856981077,3.41550401548451e-09,2.27342721824068e-07,"FYB1","2533"
"ENSG00000100365",997.393684619159,-2.189401571284,0.37055094227088,-5.90850358621813,3.45229299652342e-09,2.29317672527832e-07,"NCF4","4689"
"ENSG00000163376",189.126016112495,-2.54929785312154,0.431529317290281,-5.9075890118647,3.47150765827867e-09,2.30119528228613e-07,"KBTBD8","84541"
"ENSG00000080986",105.866896933226,-2.17597456039496,0.368457173585231,-5.90563765992636,3.51285308206257e-09,2.32382083966587e-07,"NDC80","10403"
"ENSG00000224220",8.1712987928012,-5.43922549054585,0.921784083111759,-5.90075874621756,3.61833675026142e-09,2.3886954251316e-07,NA,NA
"ENSG00000090889",67.8158231704579,-2.51734407811093,0.426730432650916,-5.89914354706975,3.65393244347877e-09,2.40726150509431e-07,"KIF4A","24137"
"ENSG00000246627",31.9973441188155,-2.10108327781259,0.356420452779782,-5.89495709751193,3.74778743154907e-09,2.45519345085167e-07,"CACNA1C-AS1","100652846"
"ENSG00000070915",18.9558522235744,-3.10011454413902,0.52589711658246,-5.89490690552765,3.74892678721337e-09,2.45519345085167e-07,"SLC12A3","6559"
"ENSG00000204475",72.9481387851546,-4.10640435015334,0.696605315522471,-5.89487943696416,3.74955046504539e-09,2.45519345085167e-07,"NCR3","259197"
"ENSG00000230937",77.334093910266,-3.63669739082798,0.617950629689882,-5.88509375361111,3.97828413174288e-09,2.5996836021953e-07,"MIR205HG","642587"
"ENSG00000152256",1216.91102674134,-1.60130485992776,0.272328871172033,-5.88004075012745,4.10165491442201e-09,2.67487681625546e-07,"PDK1","5163"
"ENSG00000065413",594.602590205527,-1.81813944683882,0.309411435688055,-5.8761223314055,4.19988011762607e-09,2.73340076503922e-07,"ANKRD44","91526"
"ENSG00000211795",14.8713662275246,-3.86727154277052,0.658642769575364,-5.87157670502297,4.31669783893169e-09,2.80376487054483e-07,NA,NA
"ENSG00000158481",146.511698371067,-3.88908145865632,0.662413771421751,-5.87107579347138,4.32976252845235e-09,2.80659214520364e-07,"CD1C","911"
"ENSG00000102445",168.175667789582,-2.29100551552483,0.390397075127533,-5.86839825779028,4.40025281719373e-09,2.84655712366894e-07,"RUBCNL","80183"
"ENSG00000269220",136.563910985322,-2.7501327206221,0.468794792244406,-5.86638923068138,4.45387570618087e-09,2.87547213928503e-07,"LINC00528","200298"
"ENSG00000135905",1437.63758306602,-1.80969970725005,0.30879070364805,-5.86060294519969,4.611895200946e-09,2.97153631587353e-07,"DOCK10","55619"
"ENSG00000228427",30.3148711828211,-3.59594084657539,0.614152266110329,-5.85512916747815,4.76639421445953e-09,3.0649532138329e-07,"LOC107985688","107985688"
"ENSG00000072694",402.09438568102,-2.43245708045462,0.415578857473175,-5.85317813144916,4.82267103932632e-09,3.0949635498593e-07,"FCGR2B","2213"
"ENSG00000127564",84.0631269658757,-2.78958840347929,0.476713486280749,-5.85170859176497,4.86548567664752e-09,3.1142900797861e-07,"PKMYT1","9088"
"ENSG00000156234",635.690669054955,-6.23419334220561,1.0654041724161,-5.85148200430623,4.87212006522285e-09,3.1142900797861e-07,"CXCL13","10563"
"ENSG00000224373",857.343619790079,-5.36748426295664,0.917533793101574,-5.84990362568852,4.91857918841449e-09,3.13776132938537e-07,NA,NA
"ENSG00000211892",10743.0486482045,-4.99809511055339,0.854634441762232,-5.84822570483756,4.96844098396828e-09,3.16330622014866e-07,NA,NA
"ENSG00000007264",272.537431356578,-2.18249460270138,0.373502779519282,-5.84331555848224,5.11719505591053e-09,3.25158887418567e-07,"MATK","4145"
"ENSG00000223750",6.65740635830176,-5.72058392026557,0.979054864776113,-5.84296562539805,5.12796021957384e-09,3.25201508727934e-07,NA,NA
"ENSG00000107317",3316.02466248659,-2.19513611763622,0.375787081424164,-5.84143581870098,5.17528170654289e-09,3.27557712098204e-07,"PTGDS","5730"
"ENSG00000175063",137.262846211341,-3.42250869810841,0.586532987825762,-5.83515125175725,5.374179315819e-09,3.39479531055735e-07,"UBE2C","11065"
"ENSG00000121210",1488.07782499656,-1.39240229341954,0.238860475774109,-5.82935409848356,5.5642321415354e-09,3.50797069807641e-07,"TMEM131L","23240"
"ENSG00000253234",15.8979784397504,-4.80817022668078,0.825322875742052,-5.82580510973688,5.68379143929522e-09,3.57634814469404e-07,NA,NA
"ENSG00000232869",38.1027989510648,-3.64321858360836,0.626269522542461,-5.81733335644056,5.97938226718541e-09,3.75241847540661e-07,NA,NA
"ENSG00000196550",20.6262130710528,-2.12452769036016,0.365219663870188,-5.81712295511912,5.98691053004406e-09,3.75241847540661e-07,"FAM72A","729533"
"ENSG00000230637",12.295250847537,-3.71585030847992,0.638816267633462,-5.81677470776619,5.99939125597775e-09,3.75293958645785e-07,NA,NA
"ENSG00000127561",71.264440725981,-2.54290793394381,0.437335511689943,-5.81454710621958,6.07982637181464e-09,3.79588539523993e-07,"SYNGR3","9143"
"ENSG00000161800",334.283269527821,-1.14195418132792,0.196643582850978,-5.80722831008078,6.35155000286603e-09,3.95786334414569e-07,"RACGAP1","29127"
"ENSG00000211959",1674.85578875423,-5.45747040888523,0.940353997007659,-5.80363397853541,6.48928544186308e-09,4.0358845520282e-07,NA,NA
"ENSG00000211747",49.7541506917637,-3.74469849107745,0.645326136721277,-5.80279997661837,6.52165738868508e-09,4.04820259024814e-07,NA,NA
"ENSG00000141968",767.886473504583,-2.77244034088967,0.478431955427527,-5.79484775094551,6.83831883069939e-09,4.23660152788099e-07,"VAV1","7409"
"ENSG00000163564",470.563638941989,-2.90895073870389,0.502323592215713,-5.79098968032283,6.99728768106172e-09,4.32676813691141e-07,"PYHIN1","149628"
"ENSG00000152253",38.7381393382761,-2.51663383752356,0.435395868980031,-5.78010499598695,7.46540196979097e-09,4.60738294748632e-07,"SPC25","57405"
"ENSG00000237604",29.5115053899674,-2.93393129920089,0.507698442637322,-5.77888575738013,7.51969629198792e-09,4.6320178918295e-07,NA,NA
"ENSG00000204165",46.7325713466252,-3.03083681516741,0.524904849494617,-5.77406899190495,7.73797287415516e-09,4.75737660522486e-07,"CXorf65","158830"
"ENSG00000100368",1168.62121047589,-2.21463942108285,0.383946429182596,-5.76809485062202,8.01726816806737e-09,4.91970116766587e-07,"CSF2RB","1439"
"ENSG00000224614",12.8033258883922,-2.87823614203448,0.499263965198823,-5.76495870453674,8.16778378536231e-09,5.00253464694358e-07,NA,NA
"ENSG00000225963",218.007369713216,-1.95318576064633,0.338834126163253,-5.76443046856878,8.19340474711321e-09,5.00870450347247e-07,NA,NA
"ENSG00000183813",137.523012773458,-3.30622242368148,0.573608426482348,-5.76390141957446,8.21914345777756e-09,5.01492283401064e-07,"CCR4","1233"
"ENSG00000111860",1050.48640070609,-1.1785320397765,0.204781225708488,-5.75507855126415,8.66015162969331e-09,5.27401597168619e-07,"CEP85L","387119"
"ENSG00000241666",34.515915208779,-3.30058410270488,0.573829162823492,-5.75185842152838,8.82677070011918e-09,5.36534424292527e-07,NA,NA
"ENSG00000237638",8.02818813717336,-5.84148400056289,1.01590434498954,-5.75003348432677,8.922577612305e-09,5.41336648508508e-07,NA,NA
"ENSG00000176274",249.200106600428,-1.37147453165538,0.238574034335144,-5.74863285301519,8.99679394432985e-09,5.44813371636335e-07,NA,NA
"ENSG00000153898",290.133717439988,-3.06417695445402,0.533716254439828,-5.74120973263236,9.40025789330978e-09,5.68177689101065e-07,"MCOLN2","255231"
"ENSG00000126353",539.170629101066,-2.44284168853753,0.426085037460083,-5.73322570325269,9.85383664103134e-09,5.94477904920348e-07,"CCR7","1236"
"ENSG00000211829",62.4426722361358,-2.71824803454614,0.47419050390549,-5.73239660465219,9.90213981836032e-09,5.9580181951337e-07,NA,NA
"ENSG00000034063",132.823958661949,-2.95934892389921,0.516266240436174,-5.73221468325911,9.91276928418072e-09,5.9580181951337e-07,NA,NA
